aspect,kappa,res_size,noise_model,seed,effective_kappa,method,final_be,pass_fail,iters_to_stable
10,1000000.0,1e-10,a_and_b,32439,610.6357890815535,sketch_pre_warm,7.210678467412708e-12,0,
10,1000000.0,1e-10,a_and_b,32439,610.6357890815535,spir,1.1344814894733303e-17,1,20
10,1000000.0,1e-10,a_and_b,32439,610.6357890815535,qr_ref,2.340340059100109e-16,1,0
10,1000000.0,1e-10,a_and_b,10001,630.6108136934367,iter_sketch_mom,2.8932418112435506e-15,0,
10,1000000.0,1e-10,a_and_b,10001,630.6108136934367,sketch_pre_cold,6.634416907744594e-10,0,
10,1000000.0,1e-10,a_and_b,10001,630.6108136934367,sketch_pre_warm,4.451244195206488e-12,0,
10,1000000.0,1e-10,a_and_b,10001,630.6108136934367,spir,1.835770587321739e-17,1,20
10,1000000.0,1e-10,a_and_b,10001,630.6108136934367,qr_ref,2.284334603844694e-16,1,0
10,1000000.0,1e-10,a_and_b,20002,599.5079327583828,iter_sketch_mom,4.2774652595188956e-15,0,
10,1000000.0,1e-10,a_and_b,20002,599.5079327583828,sketch_pre_cold,3.495721897048659e-10,0,
10,1000000.0,1e-10,a_and_b,20002,599.5079327583828,sketch_pre_warm,2.065946437004325e-12,0,
10,1000000.0,1e-10,a_and_b,20002,599.5079327583828,spir,1.3260697094316261e-17,1,20
10,1000000.0,1e-10,a_and_b,20002,599.5079327583828,qr_ref,3.163593486526983e-16,1,0
10,1000000.0,1e-10,a_and_b,30003,610.1743455734585,iter_sketch_mom,6.1717708116589236e-15,0,
10,1000000.0,1e-10,a_and_b,30003,610.1743455734585,sketch_pre_cold,1.6222395497464826e-09,0,
10,1000000.0,1e-10,a_and_b,30003,610.1743455734585,sketch_pre_warm,1.5536527068495754e-11,0,
10,1000000.0,1e-10,a_and_b,30003,610.1743455734585,spir,1.9716977177123908e-17,1,20
10,1000000.0,1e-10,a_and_b,30003,610.1743455734585,qr_ref,1.934297750355205e-16,1,0
10,1000000.0,1e-10,a_and_b,40004,602.111505407568,iter_sketch_mom,3.998992250458315e-15,0,
10,1000000.0,1e-10,a_and_b,40004,602.111505407568,sketch_pre_cold,1.1867256578835634e-10,0,
10,1000000.0,1e-10,a_and_b,40004,602.111505407568,sketch_pre_warm,7.907400012958733e-12,0,
10,1000000.0,1e-10,a_and_b,40004,602.111505407568,spir,1.7157607572208245e-17,1,20
10,1000000.0,1e-10,a_and_b,40004,602.111505407568,qr_ref,2.9055236297597666e-16,1,0
10,1000000000.0,0.01,b_only,32439,1000000000.0,iter_sketch_mom,2.4737902001148758e-15,0,
10,1000000000.0,0.01,b_only,32439,1000000000.0,sketch_pre_cold,5.048885027120414e-10,0,
10,1000000000.0,0.01,b_only,32439,1000000000.0,sketch_pre_warm,3.1403142139588734e-17,1,9
10,1000000000.0,0.01,b_only,32439,1000000000.0,spir,1.145289242951659e-17,1,5
10,1000000000.0,0.01,b_only,32439,1000000000.0,qr_ref,8.674030871593555e-16,1,0
10,1000000000.0,0.01,b_only,10001,1000000000.0,iter_sketch_mom,3.659350821832494e-15,0,
10,1000000000.0,0.01,b_only,10001,1000000000.0,sketch_pre_cold,4.842537681315249e-10,0,
10,1000000000.0,0.01,b_only,10001,1000000000.0,sketch_pre_warm,1.50707666872115e-17,1,9
10,1000000000.0,0.01,b_only,10001,1000000000.0,spir,8.623257886344632e-18,1,5
10,1000000000.0,0.01,b_only,10001,1000000000.0,qr_ref,4.1762675425472823e-16,1,0
10,1000000000.0,0.01,b_only,30003,1000000000.0,iter_sketch_mom,6.682910852190004e-15,0,
10,1000000000.0,0.01,b_only,30003,1000000000.0,sketch_pre_cold,6.408164058308015e-10,0,
10,1000000000.0,0.01,b_only,30003,1000000000.0,sketch_pre_warm,2.3097845732415456e-17,1,8
10,1000000000.0,0.01,b_only,30003,1000000000.0,spir,1.517994586443174e-17,1,5
10,1000000000.0,0.01,b_only,30003,1000000000.0,qr_ref,5.925645847187339e-16,1,0
10,1000000000.0,0.01,b_only,20002,1000000000.0,iter_sketch_mom,2.2475282608229432e-15,0,
10,1000000000.0,0.01,b_only,20002,1000000000.0,sketch_pre_cold,1.099308821018049e-09,0,
10,1000000000.0,0.01,b_only,20002,1000000000.0,sketch_pre_warm,4.5549825617942563e-17,1,8
10,1000000000.0,0.01,b_only,20002,1000000000.0,spir,1.3720069623152732e-17,1,5
10,1000000000.0,0.01,b_only,20002,1000000000.0,qr_ref,6.174629957328546e-16,1,0
10,1000000000.0,0.01,b_only,40004,1000000000.0,iter_sketch_mom,9.652921926481076e-14,0,
10,1000000000.0,0.01,b_only,40004,1000000000.0,sketch_pre_cold,7.013094760825106e-10,0,
10,1000000000.0,0.01,b_only,40004,1000000000.0,sketch_pre_warm,3.0611828409640025e-17,1,9
10,1000000000.0,0.01,b_only,40004,1000000000.0,spir,1.4521603459695333e-17,1,5
10,1000000000.0,0.01,b_only,40004,1000000000.0,qr_ref,1.3446093520396763e-15,1,0
10,1000000000.0,0.01,a_and_b,32439,708.2766130207249,iter_sketch_mom,4.180414679457079e-15,0,
10,1000000000.0,0.01,a_and_b,32439,708.2766130207249,sketch_pre_cold,1.2632727259521349e-09,0,
10,1000000000.0,0.01,a_and_b,32439,708.2766130207249,sketch_pre_warm,1.1361573977430896e-11,0,
10,1000000000.0,0.01,a_and_b,32439,708.2766130207249,spir,1.229570632593457e-17,1,20
10,1000000000.0,0.01,a_and_b,32439,708.2766130207249,qr_ref,6.64517105817052e-16,1,0
10,1000000000.0,0.01,a_and_b,10001,751.7986820157645,iter_sketch_mom,3.4499444965368815e-12,0,
10,1000000000.0,0.01,a_and_b,10001,751.7986820157645,sketch_pre_cold,8.24291547856241e-10,0,
10,1000000000.0,0.01,a_and_b,10001,751.7986820157645,sketch_pre_warm,4.356058343385861e-12,0,
10,1000000000.0,0.01,a_and_b,10001,751.7986820157645,spir,1.8753193022702482e-17,1,20
10,1000000000.0,0.01,a_and_b,10001,751.7986820157645,qr_ref,2.2987817803310193e-16,1,0
10,1000000000.0,0.01,a_and_b,20002,733.6684088342619,iter_sketch_mom,2.042529920862692e-14,0,
10,1000000000.0,0.01,a_and_b,20002,733.6684088342619,sketch_pre_cold,2.1438620731372852e-10,0,
10,1000000000.0,0.01,a_and_b,20002,733.6684088342619,sketch_pre_warm,7.304501470501952e-13,0,
10,1000000000.0,0.01,a_and_b,20002,733.6684088342619,spir,1.5440451926048455e-17,1,20
10,1000000000.0,0.01,a_and_b,20002,733.6684088342619,qr_ref,1.3067725837138817e-16,1,0
10,1000000000.0,0.01,a_and_b,30003,725.2644097496944,iter_sketch_mom,8.459084262052007e-12,0,
10,1000000000.0,0.01,a_and_b,30003,725.2644097496944,sketch_pre_cold,1.6194085879539682e-09,0,
10,1000000000.0,0.01,a_and_b,30003,725.2644097496944,sketch_pre_warm,7.93362340236421e-12,0,
10,1000000000.0,0.01,a_and_b,30003,725.2644097496944,spir,1.7352318155076865e-17,1,20
10,1000000000.0,0.01,a_and_b,30003,725.2644097496944,qr_ref,4.568041703420222e-16,1,0
10,1000000000.0,0.01,a_and_b,40004,713.7281088026259,iter_sketch_mom,4.466400900561569e-15,0,
10,1000000000.0,0.01,a_and_b,40004,713.7281088026259,sketch_pre_cold,5.546893418518325e-10,0,
10,1000000000.0,0.01,a_and_b,40004,713.7281088026259,sketch_pre_warm,5.954503292331282e-12,0,
10,1000000000.0,0.01,a_and_b,40004,713.7281088026259,spir,1.7807861318424143e-17,1,20
10,1000000000.0,0.01,a_and_b,40004,713.7281088026259,qr_ref,2.000164156037858e-15,1,0
10,1000000000.0,1e-06,b_only,32439,1000000000.0,iter_sketch_mom,2.4688295004981744e-15,0,
10,1000000000.0,1e-06,b_only,32439,1000000000.0,sketch_pre_cold,5.048885015124649e-10,0,
10,1000000000.0,1e-06,b_only,32439,1000000000.0,sketch_pre_warm,1.790488411393816e-17,1,0
10,1000000000.0,1e-06,b_only,32439,1000000000.0,spir,1.1473217479283531e-17,1,0
10,1000000000.0,1e-06,b_only,32439,1000000000.0,qr_ref,8.775161464845533e-16,1,0
10,1000000000.0,1e-06,b_only,10001,1000000000.0,iter_sketch_mom,3.6581839281902765e-15,0,
10,1000000000.0,1e-06,b_only,10001,1000000000.0,sketch_pre_cold,4.842538211933585e-10,0,
10,1000000000.0,1e-06,b_only,10001,1000000000.0,sketch_pre_warm,3.3838647025403815e-17,1,0
10,1000000000.0,1e-06,b_only,10001,1000000000.0,spir,8.6127734181942e-18,1,0
10,1000000000.0,1e-06,b_only,10001,1000000000.0,qr_ref,4.623119781423547e-16,1,0
10,1000000000.0,1e-06,b_only,20002,1000000000.0,iter_sketch_mom,2.2474919677363216e-15,0,
10,1000000000.0,1e-06,b_only,20002,1000000000.0,sketch_pre_cold,1.099308804440368e-09,0,
10,1000000000.0,1e-06,b_only,20002,1000000000.0,sketch_pre_warm,2.7605167360978933e-17,1,0
10,1000000000.0,1e-06,b_only,20002,1000000000.0,spir,1.2932834819773933e-17,1,0
10,1000000000.0,1e-06,b_only,20002,1000000000.0,qr_ref,6.230935712952732e-16,1,0
10,1000000000.0,1e-06,b_only,30003,1000000000.0,iter_sketch_mom,6.688468619630696e-15,0,
10,1000000000.0,1e-06,b_only,30003,1000000000.0,sketch_pre_cold,6.408165179059251e-10,0,
10,1000000000.0,1e-06,b_only,30003,1000000000.0,sketch_pre_warm,1.9080130940045443e-17,1,1
10,1000000000.0,1e-06,b_only,30003,1000000000.0,spir,1.3754888765449671e-17,1,1
10,1000000000.0,1e-06,b_only,30003,1000000000.0,qr_ref,6.171436627439312e-16,1,0
10,1000000000.0,1e-06,b_only,40004,1000000000.0,iter_sketch_mom,9.652747382782978e-14,0,
10,1000000000.0,1e-06,b_only,40004,1000000000.0,sketch_pre_cold,7.013095516027734e-10,0,
10,1000000000.0,1e-06,b_only,40004,1000000000.0,sketch_pre_warm,3.551014710548408e-17,1,1
10,1000000000.0,1e-06,b_only,40004,1000000000.0,spir,1.2131006788189114e-17,1,0
10,1000000000.0,1e-06,b_only,40004,1000000000.0,qr_ref,1.331397174717801e-15,1,0
10,1000000000.0,1e-06,a_and_b,32439,708.2766130207249,iter_sketch_mom,4.178833877641397e-15,0,
10,1000000000.0,1e-06,a_and_b,32439,708.2766130207249,sketch_pre_cold,1.2632727358515018e-09,0,
10,1000000000.0,1e-06,a_and_b,32439,708.2766130207249,sketch_pre_warm,1.1361576861622997e-11,0,
10,1000000000.0,1e-06,a_and_b,32439,708.2766130207249,spir,1.5254080552601012e-17,1,20
10,1000000000.0,1e-06,a_and_b,32439,708.2766130207249,qr_ref,6.055462537194398e-16,1,0
10,1000000000.0,1e-06,a_and_b,10001,751.7986820157645,iter_sketch_mom,3.4499434547252152e-12,0,
10,1000000000.0,1e-06,a_and_b,10001,751.7986820157645,sketch_pre_cold,8.242915294372702e-10,0,
10,1000000000.0,1e-06,a_and_b,10001,751.7986820157645,sketch_pre_warm,4.356056051587457e-12,0,
10,1000000000.0,1e-06,a_and_b,10001,751.7986820157645,spir,1.947331142724838e-17,1,20
10,1000000000.0,1e-06,a_and_b,10001,751.7986820157645,qr_ref,1.3585621558210023e-16,1,0
10,1000000000.0,1e-06,a_and_b,20002,733.6684088342619,iter_sketch_mom,2.0423266594264617e-14,0,
10,1000000000.0,1e-06,a_and_b,20002,733.6684088342619,sketch_pre_cold,2.143862123969681e-10,0,
10,1000000000.0,1e-06,a_and_b,20002,733.6684088342619,sketch_pre_warm,7.304486796606086e-13,0,
10,1000000000.0,1e-06,a_and_b,20002,733.6684088342619,spir,1.161403756348233e-17,1,20
10,1000000000.0,1e-06,a_and_b,20002,733.6684088342619,qr_ref,1.0632449140355943e-16,1,0
10,1000000000.0,1e-06,a_and_b,30003,725.2644097496944,iter_sketch_mom,8.459080712050606e-12,0,
10,1000000000.0,1e-06,a_and_b,30003,725.2644097496944,sketch_pre_cold,1.6194085943442705e-09,0,
10,1000000000.0,1e-06,a_and_b,30003,725.2644097496944,sketch_pre_warm,7.933622502831492e-12,0,
10,1000000000.0,1e-06,a_and_b,30003,725.2644097496944,spir,2.236820768624743e-17,1,20
10,1000000000.0,1e-06,a_and_b,30003,725.2644097496944,qr_ref,5.555514001329255e-16,1,0
10,1000000000.0,1e-06,a_and_b,40004,713.7281088026259,iter_sketch_mom,4.469430750658579e-15,0,
10,1000000000.0,1e-06,a_and_b,40004,713.7281088026259,sketch_pre_cold,5.546893460256375e-10,0,
10,1000000000.0,1e-06,a_and_b,40004,713.7281088026259,sketch_pre_warm,5.9544877755933215e-12,0,
10,1000000000.0,1e-06,a_and_b,40004,713.7281088026259,spir,1.8303006984324397e-17,1,20
10,1000000000.0,1e-06,a_and_b,40004,713.7281088026259,qr_ref,2.013965622310824e-15,1,0
10,1000000000.0,1e-10,b_only,32439,1000000000.0,iter_sketch_mom,2.468925068753345e-15,0,
10,1000000000.0,1e-10,b_only,32439,1000000000.0,sketch_pre_cold,5.048884619159484e-10,0,
10,1000000000.0,1e-10,b_only,32439,1000000000.0,sketch_pre_warm,3.195044195404979e-17,1,0
10,1000000000.0,1e-10,b_only,32439,1000000000.0,spir,1.1247764410993235e-17,1,0
10,1000000000.0,1e-10,b_only,32439,1000000000.0,qr_ref,8.77787602974527e-16,1,0
10,1000000000.0,1e-10,b_only,10001,1000000000.0,iter_sketch_mom,3.656093171433664e-15,0,
10,1000000000.0,1e-10,b_only,10001,1000000000.0,sketch_pre_cold,4.842537607406459e-10,0,
10,1000000000.0,1e-10,b_only,10001,1000000000.0,sketch_pre_warm,3.780851856820301e-17,1,0
10,1000000000.0,1e-10,b_only,10001,1000000000.0,spir,8.471956012160729e-18,1,0
10,1000000000.0,1e-10,b_only,10001,1000000000.0,qr_ref,4.467101691938385e-16,1,0
10,1000000000.0,1e-10,b_only,20002,1000000000.0,iter_sketch_mom,2.248850525155213e-15,0,
10,1000000000.0,1e-10,b_only,20002,1000000000.0,sketch_pre_cold,1.0993088531066658e-09,0,
10,1000000000.0,1e-10,b_only,20002,1000000000.0,sketch_pre_warm,1.2058694848343005e-17,1,0
10,1000000000.0,1e-10,b_only,20002,1000000000.0,spir,8.994349387085755e-18,1,0
10,1000000000.0,1e-10,b_only,20002,1000000000.0,qr_ref,6.308885097144459e-16,1,0
10,1000000000.0,1e-10,b_only,30003,1000000000.0,iter_sketch_mom,6.683681932899441e-15,0,
10,1000000000.0,1e-10,b_only,30003,1000000000.0,sketch_pre_cold,6.408164968301496e-10,0,
10,1000000000.0,1e-10,b_only,30003,1000000000.0,sketch_pre_warm,2.8817166843742044e-17,1,1
10,1000000000.0,1e-10,b_only,30003,1000000000.0,spir,1.2443609170788596e-17,1,1
10,1000000000.0,1e-10,b_only,30003,1000000000.0,qr_ref,6.484987943928887e-16,1,0
10,1000000000.0,1e-10,b_only,40004,1000000000.0,iter_sketch_mom,9.653179873381925e-14,0,
10,1000000000.0,1e-10,b_only,40004,1000000000.0,sketch_pre_cold,7.013095803083115e-10,0,
10,1000000000.0,1e-10,b_only,40004,1000000000.0,sketch_pre_warm,3.4551192924221837e-17,1,1
10,1000000000.0,1e-10,b_only,40004,1000000000.0,spir,1.26538512980364e-17,1,0
10,1000000000.0,1e-10,b_only,40004,1000000000.0,qr_ref,1.339848976033149e-15,1,0
10,1000000000.0,1e-10,a_and_b,32439,708.2766130207249,iter_sketch_mom,4.1776060358550735e-15,0,
10,1000000000.0,1e-10,a_and_b,32439,708.2766130207249,sketch_pre_cold,1.2632727362541014e-09,0,
10,1000000000.0,1e-10,a_and_b,32439,708.2766130207249,sketch_pre_warm,1.1361569488004196e-11,0,
10,1000000000.0,1e-10,a_and_b,32439,708.2766130207249,spir,1.4444764226207545e-17,1,20
10,1000000000.0,1e-10,a_and_b,32439,708.2766130207249,qr_ref,6.424747714677932e-16,1,0
10,1000000000.0,1e-10,a_and_b,10001,751.7986820157645,iter_sketch_mom,3.4499440635829463e-12,0,
10,1000000000.0,1e-10,a_and_b,10001,751.7986820157645,sketch_pre_cold,8.24291533247398e-10,0,
10,1000000000.0,1e-10,a_and_b,10001,751.7986820157645,sketch_pre_warm,4.356049568754635e-12,0,
10,1000000000.0,1e-10,a_and_b,10001,751.7986820157645,spir,1.3454719081079566e-17,1,20
10,1000000000.0,1e-10,a_and_b,10001,751.7986820157645,qr_ref,1.7116760697926088e-16,1,0
10,1000000000.0,1e-10,a_and_b,20002,733.6684088342619,iter_sketch_mom,2.04225460109121e-14,0,
10,1000000000.0,1e-10,a_and_b,20002,733.6684088342619,sketch_pre_cold,2.1438619733024035e-10,0,
10,1000000000.0,1e-10,a_and_b,20002,733.6684088342619,sketch_pre_warm,7.304426579215428e-13,0,
10,1000000000.0,1e-10,a_and_b,20002,733.6684088342619,spir,1.2311404932300801e-17,1,20
10,1000000000.0,1e-10,a_and_b,20002,733.6684088342619,qr_ref,9.302419060871775e-17,1,0
10,1000000000.0,1e-10,a_and_b,30003,725.2644097496944,iter_sketch_mom,8.459091529701437e-12,0,
10,1000000000.0,1e-10,a_and_b,30003,725.2644097496944,sketch_pre_cold,1.619408586382983e-09,0,
10,1000000000.0,1e-10,a_and_b,30003,725.2644097496944,sketch_pre_warm,7.933626890934025e-12,0,
10,1000000000.0,1e-10,a_and_b,30003,725.2644097496944,spir,1.9738707060845966e-17,1,20
10,1000000000.0,1e-10,a_and_b,30003,725.2644097496944,qr_ref,6.128338022397384e-16,1,0
10,1000000000.0,1e-10,a_and_b,40004,713.7281088026259,iter_sketch_mom,4.468248015038093e-15,0,
10,1000000000.0,1e-10,a_and_b,40004,713.7281088026259,sketch_pre_cold,5.546893392313174e-10,0,
10,1000000000.0,1e-10,a_and_b,40004,713.7281088026259,sketch_pre_warm,5.954494768472577e-12,0,
10,1000000000.0,1e-10,a_and_b,40004,713.7281088026259,spir,1.3732804295088223e-17,1,20
10,1000000000.0,1e-10,a_and_b,40004,713.7281088026259,qr_ref,2.0775507029671854e-15,1,0
10,1000000000000.0,0.01,b_only,32439,1000000000000.0,iter_sketch_mom,2.291610250121023e-15,0,
10,1000000000000.0,0.01,b_only,32439,1000000000000.0,sketch_pre_cold,4.191725766198706e-12,0,
10,1000000000000.0,0.01,b_only,32439,1000000000000.0,sketch_pre_warm,5.246335046955934e-17,1,1
10,1000000000000.0,0.01,b_only,32439,1000000000000.0,spir,1.398373735692081e-17,1,1
10,1000000000000.0,0.01,b_only,32439,1000000000000.0,qr_ref,8.929982385409527e-16,1,0
10,1000000000000.0,0.01,b_only,20002,1000000000000.0,iter_sketch_mom,1.9427329687043257e-15,0,
10,1000000000000.0,0.01,b_only,20002,1000000000000.0,sketch_pre_cold,1.072185022007649e-11,0,
10,1000000000000.0,0.01,b_only,20002,1000000000000.0,sketch_pre_warm,3.3943202682226024e-17,1,1
10,1000000000000.0,0.01,b_only,20002,1000000000000.0,spir,1.0076263993080787e-17,1,1
10,1000000000000.0,0.01,b_only,20002,1000000000000.0,qr_ref,8.048352575418254e-16,1,0
10,1000000000000.0,0.01,b_only,10001,1000000000000.0,iter_sketch_mom,3.7771145579852385e-15,0,
10,1000000000000.0,0.01,b_only,10001,1000000000000.0,sketch_pre_cold,1.3135449574025005e-11,0,
10,1000000000000.0,0.01,b_only,10001,1000000000000.0,sketch_pre_warm,3.467584807799635e-17,1,1
10,1000000000000.0,0.01,b_only,10001,1000000000000.0,spir,9.242713198831837e-18,1,1
10,1000000000000.0,0.01,b_only,10001,1000000000000.0,qr_ref,2.6357570791764285e-16,1,0
10,1000000000000.0,0.01,b_only,30003,1000000000000.0,iter_sketch_mom,7.131356408120405e-15,0,
10,1000000000000.0,0.01,b_only,30003,1000000000000.0,sketch_pre_cold,5.227164722990586e-12,0,
10,1000000000000.0,0.01,b_only,30003,1000000000000.0,sketch_pre_warm,3.587717610289749e-17,1,2
10,1000000000000.0,0.01,b_only,30003,1000000000000.0,spir,1.2468179702776768e-17,1,1
10,1000000000000.0,0.01,b_only,30003,1000000000000.0,qr_ref,4.916086951408349e-16,1,0
10,1000000000000.0,0.01,b_only,40004,1000000000000.0,iter_sketch_mom,9.687778753286499e-14,0,
10,1000000000000.0,0.01,b_only,40004,1000000000000.0,sketch_pre_cold,6.4209454055587985e-12,0,
10,1000000000000.0,0.01,b_only,40004,1000000000000.0,sketch_pre_warm,1.3981130667328068e-17,1,2
10,1000000000000.0,0.01,b_only,40004,1000000000000.0,spir,9.120788566753666e-18,1,1
10,1000000000000.0,0.01,b_only,40004,1000000000000.0,qr_ref,1.2885618645962034e-15,1,0
10,1000000000000.0,0.01,b_only,50005,1000000000000.0,iter_sketch_mom,6.085250431375474e-13,0,
10,1000000000000.0,0.01,b_only,50005,1000000000000.0,sketch_pre_cold,3.6016544771054847e-12,0,
10,1000000000000.0,0.01,b_only,50005,1000000000000.0,sketch_pre_warm,2.2835747804801565e-17,1,1
10,1000000000000.0,0.01,b_only,50005,1000000000000.0,spir,1.588769459641901e-17,1,1
10,1000000000000.0,0.01,b_only,50005,1000000000000.0,qr_ref,1.9044987685005e-16,1,0
10,1000000000000.0,0.01,b_only,60006,1000000000000.0,iter_sketch_mom,3.4076669975182975e-12,0,
10,1000000000000.0,0.01,b_only,60006,1000000000000.0,sketch_pre_cold,2.8557994282961537e-12,0,
10,1000000000000.0,0.01,b_only,60006,1000000000000.0,sketch_pre_warm,2.5104254946234703e-17,1,2
10,1000000000000.0,0.01,b_only,60006,1000000000000.0,spir,2.0531128911806377e-17,1,1
10,1000000000000.0,0.01,b_only,60006,1000000000000.0,qr_ref,5.313072152872197e-16,1,0
10,1000000000000.0,0.01,b_only,70007,1000000000000.0,iter_sketch_mom,8.524025414084318e-15,0,
10,1000000000000.0,0.01,b_only,70007,1000000000000.0,sketch_pre_cold,6.677013795583965e-12,0,
10,1000000000000.0,0.01,b_only,70007,1000000000000.0,sketch_pre_warm,3.497523441886219e-17,1,1
10,1000000000000.0,0.01,b_only,70007,1000000000000.0,spir,1.5787734018534543e-17,1,1
10,1000000000000.0,0.01,b_only,70007,1000000000000.0,qr_ref,2.323570329612515e-16,1,0
10,1000000000000.0,0.01,b_only,80008,1000000000000.0,iter_sketch_mom,3.930722318461245e-15,0,
10,1000000000000.0,0.01,b_only,80008,1000000000000.0,sketch_pre_cold,6.191756773010109e-12,0,
10,1000000000000.0,0.01,b_only,80008,1000000000000.0,sketch_pre_warm,4.005328289747235e-17,1,3
10,1000000000000.0,0.01,b_only,80008,1000000000000.0,spir,1.3746743430894551e-17,1,1
10,1000000000000.0,0.01,b_only,80008,1000000000000.0,qr_ref,9.057671246455499e-16,1,0
10,1000000000000.0,0.01,b_only,90009,1000000000000.0,iter_sketch_mom,9.436999829831819e-15,0,
10,1000000000000.0,0.01,b_only,90009,1000000000000.0,sketch_pre_cold,5.746202272373377e-12,0,
10,1000000000000.0,0.01,b_only,90009,1000000000000.0,sketch_pre_warm,4.489398403635131e-17,1,1
10,1000000000000.0,0.01,b_only,90009,1000000000000.0,spir,1.914054421545576e-17,1,1
10,1000000000000.0,0.01,b_only,90009,1000000000000.0,qr_ref,3.804245375621858e-16,1,0
10,1000000000000.0,0.01,a_and_b,32439,773.6978674227296,iter_sketch_mom,3.177876301222479e-15,0,
10,1000000000000.0,0.01,a_and_b,32439,773.6978674227296,sketch_pre_cold,6.724685324739835e-10,0,
10,1000000000000.0,0.01,a_and_b,32439,773.6978674227296,sketch_pre_warm,1.1529802395294596e-11,0,
10,1000000000000.0,0.01,a_and_b,32439,773.6978674227296,spir,1.3063298349313568e-17,1,20
10,1000000000000.0,0.01,a_and_b,32439,773.6978674227296,qr_ref,1.8916072741469393e-15,1,0
10,1000000000000.0,0.01,a_and_b,10001,827.9014014068637,iter_sketch_mom,1.0679770056040792e-10,0,
10,1000000000000.0,0.01,a_and_b,10001,827.9014014068637,sketch_pre_cold,4.215362232594895e-10,0,
10,1000000000000.0,0.01,a_and_b,10001,827.9014014068637,sketch_pre_warm,2.4757411708073886e-12,0,
10,1000000000000.0,0.01,a_and_b,10001,827.9014014068637,spir,1.8239539130642663e-17,1,20
10,1000000000000.0,0.01,a_and_b,10001,827.9014014068637,qr_ref,4.3647701547659193e-16,1,0
10,1000000000000.0,0.01,a_and_b,20002,802.7457183202193,iter_sketch_mom,8.530102340907021e-15,0,
10,1000000000000.0,0.01,a_and_b,20002,802.7457183202193,sketch_pre_cold,5.051974428182743e-10,0,
10,1000000000000.0,0.01,a_and_b,20002,802.7457183202193,sketch_pre_warm,1.1746056942577557e-12,0,
10,1000000000000.0,0.01,a_and_b,20002,802.7457183202193,spir,1.8839095722759438e-17,1,20
10,1000000000000.0,0.01,a_and_b,20002,802.7457183202193,qr_ref,1.6497786004439812e-15,1,0
10,1000000000000.0,0.01,a_and_b,30003,801.290804894721,iter_sketch_mom,2.0003049848549828e-10,0,
10,1000000000000.0,0.01,a_and_b,30003,801.290804894721,sketch_pre_cold,2.0309970334689878e-09,0,
10,1000000000000.0,0.01,a_and_b,30003,801.290804894721,sketch_pre_warm,4.856643520288486e-12,0,
10,1000000000000.0,0.01,a_and_b,30003,801.290804894721,spir,2.160392453203888e-17,1,20
10,1000000000000.0,0.01,a_and_b,30003,801.290804894721,qr_ref,7.762808729966138e-16,1,0
10,1000000000000.0,0.01,a_and_b,40004,789.7431525361552,iter_sketch_mom,5.227938467559012e-15,0,
10,1000000000000.0,0.01,a_and_b,40004,789.7431525361552,sketch_pre_cold,5.18912952929831e-10,0,
10,1000000000000.0,0.01,a_and_b,40004,789.7431525361552,sketch_pre_warm,4.726468056426517e-12,0,
10,1000000000000.0,0.01,a_and_b,40004,789.7431525361552,spir,1.529814826041125e-17,1,20
10,1000000000000.0,0.01,a_and_b,40004,789.7431525361552,qr_ref,2.637663187423772e-15,1,0
10,1000000000000.0,0.01,a_and_b,50005,787.3700576998347,iter_sketch_mom,4.665688194427578e-15,0,
